순위,관광지명,광역시/도,시/군/구,중분류 카테고리,소분류 카테고리,검색건수,trip_no
9,자인시장,경상북도,경산시,쇼핑,시장,"30,183",73
10,천마아트센터,경상북도,경산시,문화관광,공연시설,"29,124",73
1,마산어시장,경상남도,창원시 마산합포구,쇼핑,시장,"133,537",74
2,마산로봇랜드,경상남도,창원시 마산합포구,문화관광,테마공원,"119,063",74
3,신세계백화점마산점,경상남도,창원시 마산합포구,쇼핑,백화점,"114,281",74
4,롯데백화점마산점,경상남도,창원시 마산합포구,쇼핑,백화점,"52,570",74
5,장수암,경상남도,창원시 마산합포구,역사관광,종교성지,"48,470",74
6,창원NC파크,경상남도,창원시 마산합포구,문화관광,레저스포츠시설,"47,924",74
7,저도연육교스카이워크,경상남도,창원시 마산합포구,기타관광,기타관광,"43,948",74
8,스파더스페이스,경상남도,창원시 마산합포구,체험관광,웰니스관광,"42,568",74
9,3.15해양누리공원,경상남도,창원시 마산합포구,문화관광,도시공원,"36,009",74
10,광암해수욕장,경상남도,창원시 마산합포구,자연관광,자연경관(하천/해양),"29,886",74
1,통영중앙전통시장,경상남도,통영시,쇼핑,시장,"337,907",75
2,통영케이블카,경상남도,통영시,기타관광,기타관광,"104,282",75
3,통영여객선터미널,경상남도,통영시,기타관광,교통시설,"91,018",75
4,통영종합버스터미널,경상남도,통영시,기타관광,교통시설,"81,335",75
5,이순신공원,경상남도,통영시,문화관광,도시공원,"71,080",75
6,동피랑벽화마을,경상남도,통영시,기타관광,기타관광,"66,358",75
7,삼덕항,경상남도,통영시,자연관광,자연경관(하천/해양),"59,875",75
8,스카이라인루지통영,경상남도,통영시,레저스포츠,기타레저스포츠,"57,367",75
9,서호전통시장,경상남도,통영시,쇼핑,시장,"47,608",75
10,디피랑,경상남도,통영시,기타관광,기타관광,"27,186",75
1,바람의언덕,경상남도,거제시,문화관광,기타문화관광지,"197,302",76
2,매미성,경상남도,거제시,역사관광,역사유적지,"182,603",76
3,거제고현시장,경상남도,거제시,쇼핑,시장,"106,304",76
4,고현시외버스터미널,경상남도,거제시,기타관광,교통시설,"103,504",76
5,학동흑진주몽돌해변,경상남도,거제시,자연관광,자연경관(하천/해양),"94,052",76
6,거제파노라마케이블카,경상남도,거제시,레저스포츠,기타레저스포츠,"89,550",76
7,거제정글돔,경상남도,거제시,문화관광,테마공원,"66,201",76
8,거제포로수용소유적공원,경상남도,거제시,역사관광,역사유적지,"49,089",76
9,거제도,경상남도,거제시,자연관광,자연경관(하천/해양),"31,729",76
10,구조라유람선터미널,경상남도,거제시,기타관광,교통시설,"28,633",76
1,진주역,경상남도,진주시,기타관광,교통시설,"156,342",77
2,롯데몰진주점,경상남도,진주시,쇼핑,쇼핑몰,"127,319",77
3,진주시외버스터미널,경상남도,진주시,기타관광,교통시설,"93,552",77
4,갤러리아백화점진주점,경상남도,진주시,쇼핑,백화점,"62,000",77
5,진주중앙시장,경상남도,진주시,쇼핑,시장,"59,523",77
6,경상남도수목원,경상남도,진주시,자연관광,자연공원,"51,246",77
7,진주고속버스터미널,경상남도,진주시,기타관광,교통시설,"50,072",77
8,CGV진주혁신,경상남도,진주시,문화관광,공연시설,"38,727",77
9,모다아울렛진주점본관,경상남도,진주시,쇼핑,쇼핑몰,"38,147",77
10,진주성,경상남도,진주시,역사관광,역사유적지,"37,915",77
1,제주국제공항,제주특별자치도,제주시,기타관광,교통시설,"1,246,309",78
2,동문재래시장,제주특별자치도,제주시,쇼핑,시장,"393,058",78
3,함덕해수욕장,제주특별자치도,제주시,자연관광,자연경관(하천/해양),"280,750",78
4,협재해수욕장,제주특별자치도,제주시,자연관광,자연경관(하천/해양),"168,503",78
5,이호테우해변,제주특별자치도,제주시,자연관광,자연경관(하천/해양),"135,654",78
6,김녕해수욕장,제주특별자치도,제주시,자연관광,자연경관(하천/해양),"113,677",78
7,비자림,제주특별자치도,제주시,자연관광,자연공원,"113,442",78
8,아르떼뮤지엄제주,제주특별자치도,제주시,문화관광,전시시설,"105,733",78
9,제주항연안여객터미널,제주특별자치도,제주시,기타관광,교통시설,"96,336",78
10,곽지해수욕장,제주특별자치도,제주시,자연관광,자연경관(하천/해양),"95,118",78
1,서귀포매일올레시장,제주특별자치도,서귀포시,쇼핑,시장,"367,718",79
2,성산일출봉,제주특별자치도,서귀포시,자연관광,자연경관(산),"261,247",79
3,오설록티뮤지엄,제주특별자치도,서귀포시,문화관광,전시시설,"153,083",79
4,아쿠아플라넷제주,제주특별자치도,서귀포시,문화관광,테마공원,"143,995",79
5,섭지코지,제주특별자치도,서귀포시,기타관광,기타관광,"143,603",79
6,성산포종합여객터미널,제주특별자치도,서귀포시,기타관광,교통시설,"105,857",79
7,카멜리아힐,제주특별자치도,서귀포시,문화관광,테마공원,"96,948",79
8,주상절리대,제주특별자치도,서귀포시,기타관광,기타관광,"93,760",79
9,산방산탄산온천,제주특별자치도,서귀포시,체험관광,웰니스관광,"90,729",79
10,용머리해안,제주특별자치도,서귀포시,기타관광,기타관광,"82,722",79
1,조치원역,세종특별자치시,세종특별자치시,기타관광,교통시설,"322,420",80
2,국립세종수목원,세종특별자치시,세종특별자치시,문화관광,테마공원,"190,151",80
3,세종호수공원,세종특별자치시,세종특별자치시,문화관광,도시공원,"142,986",80
4,세종고속시외버스터미널,세종특별자치시,세종특별자치시,기타관광,교통시설,"102,106",80
5,세종에머슨CC,세종특별자치시,세종특별자치시,레저스포츠,육상레저스포츠,"96,105",80
6,대평시장,세종특별자치시,세종특별자치시,쇼핑,시장,"88,782",80
7,세종전통시장,세종특별자치시,세종특별자치시,쇼핑,시장,"79,027",80
8,부강역,세종특별자치시,세종특별자치시,기타관광,교통시설,"75,067",80
9,CGV세종,세종특별자치시,세종특별자치시,문화관광,공연시설,"71,375",80
10,메가박스세종나성,세종특별자치시,세종특별자치시,문화관광,공연시설,"68,497",80
11,한국도심공항,서울특별시,강남구,기타관광,교통시설,"124,304",1
12,바운스트램폴린파크삼성센터,서울특별시,강남구,문화관광,테마공원,"102,711",1
13,메가박스코엑스,서울특별시,강남구,문화관광,공연시설,"93,235",1
14,잠원한강공원,서울특별시,강남구,문화관광,도시공원,"90,017",1
15,스타필드코엑스몰,서울특별시,강남구,쇼핑,쇼핑몰,"64,875",1
16,광림아트센터BBCH홀,서울특별시,강남구,문화관광,공연시설,"61,616",1
17,도산근린공원,서울특별시,강남구,문화관광,도시공원,"59,466",1
18,CGV강남,서울특별시,강남구,문화관광,공연시설,"58,203",1
19,신사동가로수길,서울특별시,강남구,문화관광,테마공원,"55,891",1
20,세븐럭코엑스센터점,서울특별시,강남구,문화관광,기타문화관광지,"51,938",1
11,창경궁,서울특별시,종로구,역사관광,역사유적지,"67,236",2
12,청와대,서울특별시,종로구,기타관광,기타관광,"52,528",2
13,북촌한옥마을,서울특별시,종로구,역사관광,역사유적지,"37,041",2
14,국립어린이과학관,서울특별시,종로구,문화관광,전시시설,"35,199",2
15,동화면세점본점,서울특별시,종로구,쇼핑,면세점,"34,919",2
16,CGV피카디리1958,서울특별시,종로구,문화관광,공연시설,"34,650",2
17,안녕인사동,서울특별시,종로구,쇼핑,쇼핑몰,"34,609",2
18,청와대정문,서울특별시,종로구,기타관광,기타관광,"33,945",2
19,두산아트센터,서울특별시,종로구,문화관광,공연시설,"31,948",2
20,국립민속박물관,서울특별시,종로구,문화관광,전시시설,"28,860",2
11,망원유수지체육공원,서울특별시,마포구,문화관광,도시공원,"46,652",3
12,난지천공원,서울특별시,마포구,문화관광,도시공원,"43,742",3
13,절두산순교성지,서울특별시,마포구,역사관광,역사유적지,"33,368",3
14,노을공원,서울특별시,마포구,문화관광,도시공원,"31,931",3
15,월드컵공원,서울특별시,마포구,문화관광,도시공원,"30,409",3
16,와이즈파크,서울특별시,마포구,쇼핑,쇼핑몰,"29,868",3
17,CGV연남,서울특별시,마포구,문화관광,공연시설,"27,763",3
18,문화비축기지,서울특별시,마포구,문화관광,기타문화관광지,"26,140",3
19,롯데시네마홍대입구,서울특별시,마포구,문화관광,공연시설,"24,845",3
20,난지천공원인조잔디축구장,서울특별시,마포구,문화관광,레저스포츠시설,"24,748",3
11,가락몰,서울특별시,송파구,쇼핑,시장,"179,668",4
12,가든파이브웍스,서울특별시,송파구,쇼핑,쇼핑몰,"160,442",4
13,롯데월드아쿠아리움,서울특별시,송파구,문화관광,테마공원,"156,665",4
14,NC백화점송파점,서울특별시,송파구,쇼핑,백화점,"149,557",4
15,잠실한강공원,서울특별시,송파구,문화관광,도시공원,"142,872",4
16,가락수산시장,서울특별시,송파구,쇼핑,시장,"130,804",4
17,롯데시네마월드타워,서울특별시,송파구,문화관광,공연시설,"104,573",4
18,롯데콘서트홀,서울특별시,송파구,문화관광,공연시설,"92,164",4
19,샤롯데씨어터,서울특별시,송파구,문화관광,공연시설,"87,040",4
20,송파책박물관,서울특별시,송파구,문화관광,전시시설,"81,449",4
11,디오트쇼핑몰,서울특별시,중구,쇼핑,쇼핑몰,"91,200",5
12,남대문시장,서울특별시,중구,쇼핑,시장,"90,934",5
13,신라면세점서울점,서울특별시,중구,쇼핑,면세점,"75,968",5
14,DDP패션몰,서울특별시,중구,쇼핑,쇼핑몰,"70,305",5
15,롯데백화점에비뉴엘본점,서울특별시,중구,쇼핑,백화점,"69,418",5
16,누죤,서울특별시,중구,쇼핑,쇼핑몰,"64,741",5
17,남산케이블카,서울특별시,중구,기타관광,기타관광,"64,384",5
18,서울시립미술관,서울특별시,중구,문화관광,전시시설,"58,848",5
19,SFC몰,서울특별시,중구,쇼핑,쇼핑몰,"53,245",5
20,롯데영플라자명동점,서울특별시,중구,쇼핑,백화점,"52,049",5
11,대신시장,서울특별시,영등포구,쇼핑,시장,"67,975",6
12,선유도공원,서울특별시,영등포구,문화관광,도시공원,"65,622",6
13,문래근린공원,서울특별시,영등포구,문화관광,도시공원,"53,914",6
14,영등포청과시장,서울특별시,영등포구,쇼핑,시장,"41,628",6
15,롯데시네마영등포,서울특별시,영등포구,문화관광,공연시설,"37,639",6
16,CGV여의도,서울특별시,영등포구,문화관광,공연시설,"35,468",6
17,아쿠아플라넷63,서울특별시,영등포구,문화관광,테마공원,"32,720",6
18,영등포공원,서울특별시,영등포구,문화관광,도시공원,"32,411",6
19,영등포전통시장,서울특별시,영등포구,쇼핑,시장,"31,947",6
20,이랜드크루즈여의도선착장,서울특별시,영등포구,기타관광,교통시설,"30,407",6
11,이촌한강공원,서울특별시,용산구,문화관광,도시공원,"92,659",7
12,용산가족공원,서울특별시,용산구,문화관광,도시공원,"83,647",7
13,용산전자상가,서울특별시,용산구,쇼핑,기타쇼핑시설,"74,533",7
14,롯데시네마용산,서울특별시,용산구,문화관광,공연시설,"56,060",7
15,후암시장,서울특별시,용산구,쇼핑,시장,"50,053",7
16,백범김구기념관,서울특별시,용산구,문화관광,전시시설,"46,345",7
17,국립한글박물관,서울특별시,용산구,문화관광,전시시설,"44,534",7
18,롯데아울렛서울역점,서울특별시,용산구,쇼핑,쇼핑몰,"41,429",7
19,용산용문시장,서울특별시,용산구,쇼핑,시장,"34,484",7
20,국립중앙박물관어린이박물관,서울특별시,용산구,문화관광,전시시설,"28,169",7
11,국립국악원예악당,서울특별시,서초구,문화관광,공연시설,"74,578",8
12,한가람미술관,서울특별시,서초구,문화관광,전시시설,"71,857",8
13,예술의전당오페라하우스,서울특별시,서초구,문화관광,공연시설,"70,331",8
14,예술의전당콘서트홀,서울특별시,서초구,문화관광,공연시설,"48,404",8
15,반포종합운동장,서울특별시,서초구,문화관광,도시공원,"47,885",8
16,매헌윤봉길의사기념관,서울특별시,서초구,문화관광,전시시설,"44,847",8
17,서래마을,서울특별시,서초구,기타관광,기타관광,"42,258",8
18,양곡도매시장,서울특별시,서초구,쇼핑,시장,"40,669",8
19,양재근린공원,서울특별시,서초구,문화관광,도시공원,"39,453",8
20,예술의전당음악당,서울특별시,서초구,문화관광,공연시설,"31,444",8
11,LG아트센터서울,서울특별시,강서구,문화관광,공연시설,"115,669",9
12,국립항공박물관,서울특별시,강서구,문화관광,전시시설,"91,150",9
13,CGV등촌,서울특별시,강서구,문화관광,공연시설,"62,140",9
14,롯데시네마가양,서울특별시,강서구,문화관광,공연시설,"61,480",9
15,롯데시네마김포공항,서울특별시,강서구,문화관광,공연시설,"60,045",9
16,KBS아레나,서울특별시,강서구,문화관광,공연시설,"55,163",9
17,볏골공원,서울특별시,강서구,문화관광,도시공원,"47,593",9
18,메가박스마곡,서울특별시,강서구,문화관광,공연시설,"39,267",9
19,화곡본동시장,서울특별시,강서구,쇼핑,시장,"37,641",9
20,메가박스화곡,서울특별시,강서구,문화관광,공연시설,"36,250",9
11,동천실내스케이트장,서울특별시,노원구,레저스포츠,육상레저스포츠,"40,801",10
12,서울생활사박물관,서울특별시,노원구,문화관광,전시시설,"37,828",10
13,서울시립과학관,서울특별시,노원구,문화관광,전시시설,"34,652",10
14,서울온천,서울특별시,노원구,체험관광,웰니스관광,"31,363",10
15,공릉동도깨비시장,서울특별시,노원구,쇼핑,시장,"30,198",10
16,불암산나비정원,서울특별시,노원구,기타관광,기타관광,"29,459",10
17,CGV중계,서울특별시,노원구,문화관광,공연시설,"27,001",10
18,태릉실내빙상장,서울특별시,노원구,레저스포츠,육상레저스포츠,"25,610",10
19,상계중앙시장,서울특별시,노원구,쇼핑,시장,"22,058",10
20,와우쇼핑몰,서울특별시,노원구,쇼핑,쇼핑몰,"21,730",10
11,CGV미아,서울특별시,강북구,문화관광,공연시설,"20,851",11
12,북한산국립공원백운대탐방지원센터,서울특별시,강북구,기타관광,기타관광,"17,201",11
13,꿈의숲아트센터,서울특별시,강북구,문화관광,공연시설,"13,404",11
14,우이시장,서울특별시,강북구,쇼핑,시장,"13,060",11
15,장미원시장,서울특별시,강북구,쇼핑,시장,"9,205",11
16,삼양시장,서울특별시,강북구,쇼핑,시장,"9,097",11
17,보광사,서울특별시,강북구,역사관광,종교성지,"8,789",11
18,오동근린공원실내배드민턴장,서울특별시,강북구,레저스포츠,기타레저스포츠,"8,592",11
19,수유프라자,서울특별시,강북구,쇼핑,쇼핑몰,"6,854",11
20,수유중앙시장,서울특별시,강북구,쇼핑,시장,"6,592",11
11,SEA LIFE 부산아쿠아리움,부산광역시,해운대구,문화관광,테마공원,"90,651",12
12,영화의전당,부산광역시,해운대구,문화관광,공연시설,"88,919",12
13,NC백화점해운대점,부산광역시,해운대구,쇼핑,백화점,"84,082",12
14,더베이101,부산광역시,해운대구,문화관광,기타문화관광지,"65,348",12
15,동백섬,부산광역시,해운대구,자연관광,자연경관(하천/해양),"57,064",12
16,해운대달맞이길,부산광역시,해운대구,기타관광,데이트코스,"56,436",12
17,해운대수목원,부산광역시,해운대구,문화관광,테마공원,"46,126",12
18,해운대시외버스정류소,부산광역시,해운대구,기타관광,교통시설,"43,122",12
19,해운대블루라인파크송정정거장,부산광역시,해운대구,기타관광,기타관광,"40,901",12
20,청사포방파제,부산광역시,해운대구,자연관광,자연경관(하천/해양),"37,812",12
11,부산영화체험박물관,부산광역시,중구,문화관광,전시시설,"12,311",13
12,가톨릭센터,부산광역시,중구,문화관광,기타문화관광지,"11,891",13
13,와이즈파크광복점,부산광역시,중구,쇼핑,쇼핑몰,"10,044",13
14,부산근현대역사관별관,부산광역시,중구,문화관광,전시시설,"9,696",13
15,다이아몬드타워,부산광역시,중구,문화관광,랜드마크관광,"8,080",13
16,BIFF광장,부산광역시,중구,문화관광,테마공원,"7,076",13
17,메가박스부산극장본관,부산광역시,중구,문화관광,공연시설,"5,749",13
18,부산북항마리나,부산광역시,중구,문화관광,기타문화관광지,"5,274",13
19,북항마리나클럽하우스,부산광역시,중구,문화관광,기타문화관광지,"4,483",13
20,롯데시네마대영,부산광역시,중구,문화관광,공연시설,"3,863",13
11,영도봉래시장,부산광역시,영도구,쇼핑,시장,"8,430",14
12,청학배수지전망대,부산광역시,영도구,문화관광,랜드마크관광,"8,115",14
13,감지해변,부산광역시,영도구,자연관광,자연경관(하천/해양),"7,450",14
14,남해해양경찰수련원,부산광역시,영도구,레저스포츠,육상레저스포츠,"7,422",14
15,청학시장,부산광역시,영도구,쇼핑,시장,"7,122",14
16,하리선착장,부산광역시,영도구,기타관광,교통시설,"6,024",14
17,복천사,부산광역시,영도구,역사관광,종교성지,"5,754",14
18,아미르공원,부산광역시,영도구,문화관광,도시공원,"5,574",14
19,CGV드라이브인영도,부산광역시,영도구,문화관광,공연시설,"5,173",14
20,함지골청소년수련관,부산광역시,영도구,레저스포츠,육상레저스포츠,"4,847",14
11,동래시외버스정류소,부산광역시,동래구,기타관광,교통시설,"18,365",15
12,복천박물관,부산광역시,동래구,문화관광,전시시설,"17,427",15
13,롯데시네마동래,부산광역시,동래구,문화관광,공연시설,"15,459",15
14,동래아이스링크,부산광역시,동래구,레저스포츠,육상레저스포츠,"11,963",15
15,금강공원,부산광역시,동래구,문화관광,도시공원,"10,269",15
16,금강식물원,부산광역시,동래구,문화관광,테마공원,"8,774",15
17,우장춘기념관,부산광역시,동래구,문화관광,전시시설,"8,716",15
18,명장시장,부산광역시,동래구,쇼핑,시장,"5,278",15
19,동래사적공원,부산광역시,동래구,문화관광,도시공원,"5,103",15
20,금정상가시장,부산광역시,동래구,쇼핑,시장,"3,895",15
11,금련산청소년수련원,부산광역시,수영구,레저스포츠,육상레저스포츠,"13,766",16
12,망미중앙시장,부산광역시,수영구,쇼핑,시장,"7,671",16
13,민락어패류시장,부산광역시,수영구,쇼핑,시장,"7,294",16
14,민락골목시장,부산광역시,수영구,쇼핑,시장,"6,442",16
15,도모헌,부산광역시,수영구,문화관광,기타문화관광지,"6,256",16
16,옥련선원,부산광역시,수영구,역사관광,종교성지,"5,367",16
17,웨이브락클라이밍남천점,부산광역시,수영구,레저스포츠,기타레저스포츠,"4,810",16
18,정수사,부산광역시,수영구,역사관광,종교성지,"4,098",16
19,광안종합시장,부산광역시,수영구,쇼핑,시장,"3,687",16
20,광안리해양레포츠센터,부산광역시,수영구,레저스포츠,수상레저스포츠,"3,636",16
11,을숙도피크닉광장,부산광역시,사하구,문화관광,도시공원,"11,144",17
12,괴정시장,부산광역시,사하구,쇼핑,시장,"9,783",17
13,롯데시네마부산장림점,부산광역시,사하구,문화관광,공연시설,"9,544",17
14,에덴유원지,부산광역시,사하구,문화관광,도시공원,"9,330",17
15,다대포꿈의낙조분수,부산광역시,사하구,기타관광,기타관광,"9,096",17
16,아미산전망대,부산광역시,사하구,문화관광,랜드마크관광,"8,753",17
17,감천항,부산광역시,사하구,자연관광,자연경관(하천/해양),"8,283",17
18,장림포구,부산광역시,사하구,자연관광,자연경관(하천/해양),"8,058",17
19,CGV하단아트몰링,부산광역시,사하구,문화관광,공연시설,"7,953",17
20,감천항서방파제,부산광역시,사하구,자연관광,자연경관(하천/해양),"7,467",17
11,경상감영공원,대구광역시,중구,문화관광,도시공원,"35,358",18
12,대구콘서트하우스,대구광역시,중구,문화관광,공연시설,"33,426",18
13,동성로,대구광역시,중구,문화관광,테마공원,"28,373",18
14,CGV대구한일,대구광역시,중구,문화관광,공연시설,"28,253",18
15,대구역,대구광역시,중구,기타관광,교통시설,"16,872",18
16,국채보상운동기념공원,대구광역시,중구,문화관광,도시공원,"16,415",18
17,롯데시네마동성로,대구광역시,중구,문화관광,공연시설,"11,931",18
18,메트로프라자,대구광역시,중구,쇼핑,쇼핑몰,"11,894",18
19,대구향교,대구광역시,중구,역사관광,역사유적지,"11,880",18
20,대구예술발전소,대구광역시,중구,문화관광,전시시설,"10,481",18
11,대구스타디움보조경기장,대구광역시,수성구,문화관광,레저스포츠시설,"19,459",20
12,펀더랜드,대구광역시,수성구,문화관광,테마공원,"19,029",20
13,수성패밀리파크,대구광역시,수성구,문화관광,도시공원,"16,369",20
14,수성시장,대구광역시,수성구,쇼핑,시장,"15,960",20
15,목련시장,대구광역시,수성구,쇼핑,시장,"14,038",20
16,아르떼수성랜드,대구광역시,수성구,문화관광,테마공원,"12,607",20
17,신매시장,대구광역시,수성구,쇼핑,시장,"11,508",20
18,망우공원,대구광역시,수성구,문화관광,도시공원,"11,430",20
19,석가사,대구광역시,수성구,역사관광,종교성지,"9,974",20
20,청구시장,대구광역시,수성구,쇼핑,시장,"8,860",20
11,롯데시네마성서,대구광역시,달서구,문화관광,공연시설,"32,394",21
12,계명아트센터,대구광역시,달서구,문화관광,공연시설,"30,178",21
13,월배시장,대구광역시,달서구,쇼핑,시장,"29,408",21
14,83타워,대구광역시,달서구,문화관광,랜드마크관광,"25,081",21
15,롯데시네마상인,대구광역시,달서구,문화관광,공연시설,"24,199",21
16,수목원생활온천,대구광역시,달서구,체험관광,웰니스관광,"22,341",21
17,CGV대구죽전,대구광역시,달서구,문화관광,공연시설,"21,353",21
18,미성온천,대구광역시,달서구,체험관광,웰니스관광,"20,250",21
19,이곡장미공원,대구광역시,달서구,문화관광,도시공원,"19,017",21
20,달서구청소년수련관,대구광역시,달서구,레저스포츠,육상레저스포츠,"13,664",21
11,인천항연안여객터미널,인천광역시,중구,기타관광,교통시설,"156,771",22
12,영종도선착장,인천광역시,중구,기타관광,교통시설,"123,973",22
13,왕산해수욕장,인천광역시,중구,자연관광,자연경관(하천/해양),"116,697",22
14,무의도,인천광역시,중구,자연관광,자연경관(하천/해양),"85,059",22
15,오렌지듄스영종골프클럽,인천광역시,중구,레저스포츠,육상레저스포츠,"84,925",22
16,마시안해변,인천광역시,중구,자연관광,자연경관(하천/해양),"79,743",22
17,선녀바위해수욕장,인천광역시,중구,자연관광,자연경관(하천/해양),"78,932",22
18,클럽72CC하늘코스,인천광역시,중구,레저스포츠,육상레저스포츠,"73,176",22
19,인스파이어아레나,인천광역시,중구,문화관광,공연시설,"71,287",22
20,영종도구읍뱃터관광어시장,인천광역시,중구,쇼핑,시장,"68,298",22
11,잭니클라우스GC코리아,인천광역시,연수구,레저스포츠,육상레저스포츠,"90,391",23
12,선학국제빙상경기장,인천광역시,연수구,레저스포츠,육상레저스포츠,"81,432",23
13,CGV송도타임스페이스,인천광역시,연수구,문화관광,공연시설,"80,100",23
14,케이슨24,인천광역시,연수구,문화관광,기타문화관광지,"79,510",23
15,송도달빛축제공원,인천광역시,연수구,문화관광,도시공원,"77,285",23
16,인천항국제여객터미널,인천광역시,연수구,기타관광,교통시설,"74,448",23
17,아트센터인천,인천광역시,연수구,문화관광,공연시설,"66,112",23
18,메가박스송도,인천광역시,연수구,문화관광,공연시설,"60,238",23
19,옥련시장,인천광역시,연수구,쇼핑,시장,"51,701",23
20,솔찬공원,인천광역시,연수구,문화관광,도시공원,"48,975",23
11,만수시장,인천광역시,남동구,쇼핑,시장,"38,989",24
12,소래습지생태공원,인천광역시,남동구,문화관광,도시공원,"33,043",24
13,인천승마공원,인천광역시,남동구,레저스포츠,육상레저스포츠,"31,915",24
14,인천청소년수련관,인천광역시,남동구,레저스포츠,육상레저스포츠,"31,083",24
15,뉴코아아울렛인천논현점,인천광역시,남동구,쇼핑,대형마트,"28,219",24
16,늘솔길공원양떼목장,인천광역시,남동구,체험관광,농/산/어촌체험,"24,231",24
17,메가박스인천논현,인천광역시,남동구,문화관광,공연시설,"22,852",24
18,약사사,인천광역시,남동구,역사관광,종교성지,"22,666",24
19,모래내종합시장,인천광역시,남동구,쇼핑,시장,"15,857",24
20,인천대공원어린이동물원,인천광역시,남동구,문화관광,테마공원,"13,956",24
11,신성쇼핑타워,인천광역시,미추홀구,쇼핑,쇼핑몰,"57,464",25
12,용화선원,인천광역시,미추홀구,역사관광,종교성지,"57,365",25
13,CGV주안역,인천광역시,미추홀구,문화관광,공연시설,"48,544",25
14,수봉공원,인천광역시,미추홀구,문화관광,도시공원,"39,023",25
15,CGV인천학익,인천광역시,미추홀구,문화관광,공연시설,"27,791",25
16,시티필드,인천광역시,미추홀구,쇼핑,쇼핑몰,"27,699",25
17,롯데시네마인천터미널,인천광역시,미추홀구,문화관광,공연시설,"24,647",25
18,CGV인천시민공원,인천광역시,미추홀구,문화관광,공연시설,"23,416",25
19,제일시장,인천광역시,미추홀구,쇼핑,시장,"20,810",25
20,풍림하나로쇼핑센터,인천광역시,미추홀구,쇼핑,쇼핑몰,"20,785",25
11,계양산장미원,인천광역시,계양구,문화관광,도시공원,"20,477",26
12,서운체육공원,인천광역시,계양구,문화관광,도시공원,"17,210",26
13,임학공원,인천광역시,계양구,문화관광,도시공원,"16,110",26
14,계양아시아드양궁장,인천광역시,계양구,레저스포츠,육상레저스포츠,"13,880",26
15,계양꽃마루,인천광역시,계양구,문화관광,도시공원,"11,373",26
16,점핑파크인천계양점,인천광역시,계양구,문화관광,테마공원,"10,894",26
17,계양산성박물관,인천광역시,계양구,문화관광,전시시설,"10,875",26
18,계양유소년축구전용구장,인천광역시,계양구,문화관광,레저스포츠시설,"10,352",26
19,계양청소년수련관,인천광역시,계양구,레저스포츠,육상레저스포츠,"9,530",26
20,경인아라뱃길아라마루,인천광역시,계양구,기타관광,기타관광,"9,283",26
11,충장로,광주광역시,동구,문화관광,테마공원,"11,070",27
12,구시청사거리,광주광역시,동구,기타관광,기타관광,"9,873",27
13,CGV광주충장로,광주광역시,동구,문화관광,공연시설,"8,117",27
14,롯데시네마광주,광주광역시,동구,문화관광,공연시설,"6,700",27
15,충장로상점가,광주광역시,동구,쇼핑,시장,"6,328",27
16,5.18민주화운동기록관,광주광역시,동구,문화관광,전시시설,"6,315",27
17,지산유원지,광주광역시,동구,문화관광,복합관광시설,"6,257",27
18,용산생활체육공원,광주광역시,동구,문화관광,도시공원,"5,709",27
19,무등산리프트모노레일,광주광역시,동구,기타관광,기타관광,"5,244",27
20,광주극장,광주광역시,동구,문화관광,공연시설,"5,179",27
11,CGV광주상무,광주광역시,서구,문화관광,공연시설,"48,191",28
12,상무시민공원,광주광역시,서구,문화관광,도시공원,"45,968",28
13,광주월드컵경기장,광주광역시,서구,문화관광,레저스포츠시설,"38,435",28
14,메가박스광주상무본관,광주광역시,서구,문화관광,공연시설,"34,911",28
15,CGV광주터미널,광주광역시,서구,문화관광,공연시설,"30,913",28
16,풍암호수공원,광주광역시,서구,문화관광,도시공원,"27,337",28
17,운천저수지,광주광역시,서구,자연관광,자연경관(하천/해양),"23,834",28
18,518기념문화센터,광주광역시,서구,문화관광,전시시설,"23,614",28
19,서광주역,광주광역시,서구,기타관광,교통시설,"23,317",28
20,풍암저수지,광주광역시,서구,자연관광,자연경관(하천/해양),"18,259",28
11,빛고을농촌테마공원,광주광역시,남구,문화관광,테마공원,"9,998",29
12,포충사,광주광역시,남구,역사관광,역사유적지,"9,862",29
13,봉선시장,광주광역시,남구,쇼핑,시장,"7,918",29
14,쥬키아이스파크,광주광역시,남구,문화관광,테마공원,"5,609",29
15,광주국제양궁장,광주광역시,남구,레저스포츠,육상레저스포츠,"5,444",29
16,we휘트니스,광주광역시,남구,레저스포츠,기타레저스포츠,"4,318",29
17,유안근린공원,광주광역시,남구,문화관광,도시공원,"4,226",29
18,영산강6경(승촌보)승촌보문화관,광주광역시,남구,기타관광,기타관광,"4,015",29
19,골프존파크주월금당산점,광주광역시,남구,레저스포츠,육상레저스포츠,"3,414",29
20,광주향교,광주광역시,남구,역사관광,역사유적지,"3,361",29
11,CGV광주용봉,광주광역시,북구,문화관광,공연시설,"22,290",30
12,광주호호수생태원,광주광역시,북구,문화관광,도시공원,"22,283",30
13,우치공원동물원,광주광역시,북구,문화관광,테마공원,"19,304",30
14,광주디자인진흥원,광주광역시,북구,문화관광,전시시설,"17,979",30
15,광주시립미술관,광주광역시,북구,문화관광,전시시설,"17,542",30
16,메가박스전대,광주광역시,북구,문화관광,공연시설,"17,028",30
17,원효사,광주광역시,북구,역사관광,종교성지,"16,832",30
18,우치공원,광주광역시,북구,문화관광,도시공원,"15,949",30
